21038at147545	tig00000006	1628536	1644498
9369at147545	tig00000021	617381	633399
24235at147545	tig00000004	2656305	2668343
46095at147545	tig00000023	1113965	1125327
46095at147545	tig00000008	691725	702372
22722at147545	tig00000007	1808824	1820950
61657at147545	tig00000023	344276	355995
47037at147545	tig00000004	2195384	2207436
115412at147545	tig00000004	1641815	1652207
1782at147545	tig00000020	1150005	1165428
