18784at147545	tig00000004	704610	715933
2103at147545	tig00000003	1797657	1811812
6712at147545	tig00000002	2614095	2628435
73614at147545	tig00000002	3580504	3591361
10536at147545	tig00000002	677079	690138
17176at147545	tig00000001	2372143	2384796
50485at147545	tig00000004	1997578	2008994
13578at147545	tig00000001	3024742	3037539
46471at147545	tig00000002	403592	414422
109421at147545	tig00000008	1458312	1468725
30334at147545	tig00000008	1314829	1326622
7154at147545	tig00000003	2737229	2750905
45959at147545	tig00000002	3971966	3984127
25024at147545	tig00000002	3605135	3617176
10381at147545	tig00000003	1035767	1049105
77208at147545	tig00000001	545971	557027
94250at147545	tig00000008	940036	950534
9487at147545	tig00000002	2374818	2389494
115505at147545	tig00000002	1436955	1447514
103547at147545	tig00000002	4307009	4317724
23466at147545	tig00000007	57140	69426
72483at147545	tig00000005	2030519	2041590
50872at147545	tig00000004	3175048	3186797
14997at147545	tig00000004	1065518	1081881
28058at147545	tig00000009	863511	875961
35558at147545	tig00000007	1274726	1286063
29474at147545	tig00000003	1046514	1058148
79507at147545	tig00000004	2873234	2883803
18011at147545	tig00000005	1345470	1357184
54502at147545	tig00000002	924644	935926
65330at147545	tig00000009	514446	525669
35019at147545	tig00000003	1372866	1385107
75405at147545	tig00000004	3313515	3324361
22983at147545	tig00000002	2920406	2932440
78920at147545	tig00000001	904500	915815
51085at147545	tig00000005	1006491	1017956
15414at147545	tig00000001	4028112	4040010
59262at147545	tig00000007	641237	652730
9765at147545	tig00000005	3525902	3538824
63854at147545	tig00000004	3274866	3285861
63854at147545	tig00000008	973862	985173
63854at147545	tig00000002	2857238	2868330
37012at147545	tig00000004	2187340	2201269
109790at147545	tig00000005	2736861	2747497
54161at147545	tig00000005	1444394	1455784
54161at147545	tig00000003	2080271	2091122
54161at147545	tig00000010	1110307	1163960
120961at147545	tig00000003	2554488	2565137
106226at147545	tig00000007	1621742	1632576
24898at147545	tig00000005	2640756	2670883
4162at147545	tig00000002	1096321	1110149
88519at147545	tig00000007	1688698	1699384
102635at147545	tig00000001	1622706	1633334
81498at147545	tig00000002	1767005	1778222
1626at147545	tig00000005	3302826	3317816
4180at147545	tig00000005	2053358	2068682
47015at147545	tig00000007	1939590	1951152
22842at147545	tig00000002	3538314	3549392
22842at147545	tig00000004	3266676	3277421
9140at147545	tig00000002	1212271	1225549
45324at147545	tig00000002	2839100	2850510
30051at147545	tig00000003	2587588	2599279
71395at147545	tig00000005	1159564	1170764
52831at147545	tig00000009	810262	821284
52831at147545	tig00000007	2264298	2275283
70052at147545	tig00000003	1607457	1618877
70052at147545	tig00000005	985190	995969
22119at147545	tig00000004	700102	712557
23065at147545	tig00000005	3330950	3342698
111005at147545	tig00000004	2318556	2329338
19407at147545	tig00000004	1077221	1088841
68728at147545	tig00000005	1491786	1502854
68138at147545	tig00000006	170055	180381
68138at147545	tig00000001	3963103	3973429
81676at147545	tig00000003	1044161	1055029
81676at147545	tig00000002	1961478	1972161
8788at147545	tig00000001	3141471	3154339
99572at147545	tig00000002	2469617	2480558
100292at147545	tig00000007	63599	74056
102473at147545	tig00000005	314792	325595
95023at147545	tig00000002	3893071	3903923
57158at147545	tig00000002	1798080	1808739
66642at147545	tig00000002	3422119	3433293
104760at147545	tig00000007	1450675	1461240
91518at147545	tig00000002	1590730	1601576
76739at147545	tig00000003	1816542	1827642
22948at147545	tig00000001	483501	495618
110382at147545	tig00000002	3997991	4008553
5110at147545	tig00000003	2709824	2723695
88989at147545	tig00000001	1129279	1140367
97779at147545	tig00000002	2679342	2690316
110427at147545	tig00000005	2532474	2543103
9736at147545	tig00000009	1387656	1400049
69685at147545	tig00000005	1580740	1591837
27020at147545	tig00000004	1546696	1558369
63448at147545	tig00000005	1173927	1185109
26861at147545	tig00000007	1488917	1500539
6847at147545	tig00000005	2496344	2509563
26157at147545	tig00000003	1346265	1357320
26157at147545	tig00000002	4525331	4536338
26157at147545	tig00000010	882097	893315
69549at147545	tig00000003	2596315	2607612
73025at147545	tig00000003	496516	507727
41454at147545	tig00000003	2879979	2891480
71919at147545	tig00000001	1422871	1433782
16590at147545	tig00000001	986824	998909
67649at147545	tig00000001	3735252	3746403
104484at147545	tig00000003	1785243	1795959
61328at147545	tig00000002	342570	353878
13580at147545	tig00000001	2552995	2564197
117172at147545	tig00000009	953898	964305
16093at147545	tig00000004	1124853	1137679
16093at147545	tig00000002	1656445	1668773
92426at147545	tig00000003	1858466	1869383
45344at147545	tig00000009	1412648	1424322
26319at147545	tig00000010	960312	972357
57614at147545	tig00000001	3702409	3713628
74385at147545	tig00000001	3313505	3324344
74385at147545	tig00000002	327563	338438
74385at147545	tig00000005	1712749	1723588
121625at147545	tig00000002	4392906	4403244
50780at147545	tig00000001	1160338	1171708
83042at147545	tig00000007	1532193	1543408
33003at147545	tig00000002	4221908	4233443
33003at147545	tig00000001	4145922	4157397
33003at147545	tig00000008	2187417	2198872
49064at147545	tig00000002	2439415	2451091
113348at147545	tig00000007	883418	893723
95222at147545	tig00000002	796155	806860
119at147545	tig00000007	1359896	1382286
108761at147545	tig00000002	1221714	1232210
79761at147545	tig00000002	1771620	1782249
27200at147545	tig00000002	2790799	2802578
40237at147545	tig00000001	3649045	3661893
54016at147545	tig00000004	649228	659956
35111at147545	tig00000002	3150240	3161897
35111at147545	tig00000005	847050	858555
25435at147545	tig00000008	1417194	1429753
81886at147545	tig00000005	3228486	3239163
62664at147545	tig00000003	2110793	2122046
66583at147545	tig00000002	849189	860585
5341at147545	tig00000007	600717	613827
11182at147545	tig00000004	744738	762101
19750at147545	tig00000001	957308	970488
175at147545	tig00000004	550546	569345
18256at147545	tig00000001	961554	973743
5877at147545	tig00000004	863325	876976
112452at147545	tig00000002	1341144	1351613
101574at147545	tig00000001	3450739	3461682
79296at147545	tig00000003	1781163	1791927
45817at147545	tig00000002	3009669	3020340
81334at147545	tig00000001	4143291	4154313
81334at147545	tig00000006	50645	61634
23956at147545	tig00000007	321952	334054
30786at147545	tig00000005	1830995	1842594
60653at147545	tig00000010	952559	964523
51274at147545	tig00000007	105441	117344
28504at147545	tig00000001	4304782	4316430
28504at147545	tig00000002	1038151	1098617
28504at147545	tig00000009	165380	177118
36354at147545	tig00000007	282244	293980
36354at147545	tig00000003	2136522	2147799
19526at147545	tig00000002	914472	926630
28262at147545	tig00000002	3093908	3105341
35187at147545	tig00000001	594081	605745
4998at147545	tig00000005	1335492	1349310
59406at147545	tig00000002	875419	887119
100767at147545	tig00000001	966820	977777
2372at147545	tig00000001	1949002	2011192
28155at147545	tig00000001	489526	501226
28155at147545	tig00000007	526157	537215
28155at147545	tig00000002	3003495	3014598
76766at147545	tig00000004	2870520	2880987
79104at147545	tig00000007	856270	867360
